cicle; susceptible, infected data/(x300 y200 id15 hd0.1 ip0.5 ss0.2)
1;5999;1;
2;5999;1;
3;5999;1;
4;5999;1;
5;5999;1;
6;5998;2;
7;5997;3;
8;5997;3;
9;5996;4;
10;5996;4;
11;5996;4;
12;5993;7;
13;5992;8;
14;5988;11;
15;5985;14;
16;5982;17;
17;5975;24;
18;5964;35;
19;5949;49;
20;5936;61;
21;5918;79;
22;5889;107;
23;5837;159;
24;5788;208;
25;5715;279;
26;5624;368;
27;5501;488;
28;5336;650;
29;5136;848;
30;4889;1092;
31;4582;1385;
32;4213;1745;
33;3786;2159;
34;3342;2585;
35;2925;2975;
36;2510;3347;
37;2101;3710;
38;1730;4019;
39;1379;4292;
40;1066;4511;
41;815;4615;
42;621;4617;
43;473;4556;
44;346;4392;
45;256;4152;
46;195;3811;
47;150;3406;
48;107;3035;
49;77;2653;
50;59;2248;
51;48;1858;
52;29;1518;
53;22;1207;
54;16;933;
55;12;699;
56;7;530;
57;4;399;
58;3;295;
59;2;224;
60;2;174;
61;2;128;
62;2;85;
63;2;64;
64;2;51;
65;1;34;
66;0;24;
67;0;19;
68;0;14;
69;0;10;
70;0;6;
71;0;3;
72;0;2;
73;0;2;
74;0;2;
75;0;2;
76;0;2;
77;0;2;
78;0;2;
79;0;1;
80;0;0;
