cicle; susceptible, infected data/(x30 y200 id15 hd0.05 ip0.5 ss0.9)
1;299;1;
2;299;1;
3;299;1;
4;299;1;
5;298;2;
6;298;2;
7;298;2;
8;297;3;
9;297;3;
10;297;3;
11;297;3;
12;297;3;
13;297;3;
14;297;2;
15;297;2;
16;296;3;
17;296;3;
18;296;3;
19;296;2;
20;296;2;
21;296;2;
22;296;1;
23;296;1;
24;296;1;
25;296;1;
26;296;1;
27;295;2;
28;295;2;
29;295;1;
30;295;1;
31;295;1;
32;295;1;
33;295;1;
34;295;1;
35;294;2;
36;294;2;
37;294;2;
38;292;4;
39;292;4;
40;292;4;
41;292;3;
42;292;3;
43;291;4;
44;291;4;
45;291;4;
46;291;4;
47;290;5;
48;290;4;
49;290;4;
50;290;4;
51;290;4;
52;290;2;
53;290;2;
54;290;2;
55;289;3;
56;289;2;
57;289;2;
58;289;2;
59;289;2;
60;289;2;
61;289;1;
62;289;1;
63;289;1;
64;289;1;
65;289;1;
66;289;1;
67;288;2;
68;288;1;
69;288;1;
70;288;1;
71;288;1;
72;288;1;
73;288;1;
74;288;1;
75;288;1;
76;288;1;
77;288;1;
78;288;1;
79;288;1;
80;288;0;
81;288;0;
82;288;0;
83;288;0;
84;288;0;
85;288;0;
86;286;2;
87;286;2;
88;286;2;
89;285;3;
90;284;4;
91;284;4;
92;284;4;
93;282;6;
94;282;6;
95;282;6;
96;282;6;
97;281;7;
98;281;7;
99;281;7;
100;281;5;
101;281;5;
102;280;5;
103;280;4;
104;280;4;
105;279;5;
106;278;4;
107;278;4;
108;278;4;
109;278;4;
110;278;4;
111;278;3;
112;278;3;
113;278;3;
114;278;3;
115;277;3;
116;277;3;
117;277;3;
118;277;2;
119;275;3;
120;275;3;
121;274;4;
122;273;5;
123;273;5;
124;272;6;
125;272;6;
126;272;6;
127;272;6;
128;270;7;
129;270;7;
130;269;8;
131;269;8;
132;269;7;
133;269;6;
134;267;7;
135;267;6;
136;265;8;
137;265;8;
138;265;7;
139;265;7;
140;264;8;
141;264;8;
142;264;6;
143;264;5;
144;263;6;
145;263;6;
146;263;6;
147;262;7;
148;261;6;
149;260;7;
150;260;5;
151;260;5;
152;259;6;
153;258;6;
154;256;8;
155;255;9;
156;253;11;
157;252;12;
158;252;11;
159;251;12;
160;251;11;
161;251;11;
162;251;9;
163;251;9;
164;250;10;
165;250;10;
166;250;9;
167;250;8;
168;250;6;
169;250;3;
170;248;4;
171;246;6;
172;245;7;
173;245;6;
174;243;8;
175;243;8;
176;242;9;
177;241;10;
178;240;10;
179;238;12;
180;236;14;
181;236;14;
182;236;14;
183;235;14;
184;235;12;
185;235;11;
186;235;10;
187;233;12;
188;230;13;
189;228;15;
190;227;14;
191;227;14;
192;226;14;
193;224;14;
194;224;12;
195;222;14;
196;221;14;
197;219;16;
198;218;17;
199;218;17;
200;217;17;
201;217;13;
202;216;13;
203;214;14;
204;213;14;
205;210;17;
206;209;17;
207;205;19;
208;204;19;
209;203;18;
210;202;19;
211;200;19;
212;199;19;
213;197;20;
214;195;22;
215;194;23;
216;192;22;
217;192;21;
218;190;22;
219;189;21;
220;188;21;
221;188;17;
222;187;16;
223;185;17;
224;184;17;
225;184;16;
226;182;15;
227;181;16;
228;181;14;
229;179;15;
230;177;15;
231;175;17;
232;175;15;
233;175;13;
234;174;14;
235;174;14;
236;173;13;
237;171;14;
238;168;16;
239;165;17;
240;164;17;
241;159;22;
242;157;22;
243;154;23;
244;153;22;
245;150;25;
246;149;26;
247;148;26;
248;144;30;
249;142;31;
250;142;31;
251;142;28;
252;140;28;
253;140;24;
254;139;24;
255;137;21;
256;135;20;
257;134;20;
258;131;20;
259;129;20;
260;128;21;
261;127;19;
262;123;20;
263;121;21;
264;121;21;
265;120;20;
266;119;21;
267;117;22;
268;116;22;
269;116;19;
270;116;19;
271;115;18;
272;115;16;
273;114;15;
274;111;17;
275;109;15;
276;108;14;
277;105;16;
278;105;16;
279;103;17;
280;101;16;
281;100;16;
282;100;16;
283;99;17;
284;98;18;
285;95;20;
286;93;22;
287;91;21;
288;88;22;
289;86;23;
290;85;21;
291;82;23;
292;82;22;
293;82;20;
294;82;18;
295;81;19;
296;80;19;
297;80;18;
298;79;18;
299;78;16;
300;73;18;
301;71;19;
302;70;17;
303;70;16;
304;69;15;
305;69;13;
306;67;15;
307;67;15;
308;67;15;
309;63;17;
310;63;17;
311;62;18;
312;62;16;
313;62;14;
314;61;11;
315;59;12;
316;57;13;
317;57;12;
318;57;12;
319;56;12;
320;55;12;
321;54;13;
322;54;11;
323;53;10;
324;53;10;
325;52;10;
326;52;10;
327;51;10;
328;51;9;
329;51;7;
330;51;6;
331;50;7;
332;49;8;
333;49;7;
334;48;7;
335;46;8;
336;45;9;
337;44;9;
338;44;8;
339;44;8;
340;43;8;
341;42;9;
342;41;10;
343;40;11;
344;38;12;
345;38;12;
346;37;12;
347;37;11;
348;37;10;
349;36;9;
350;35;9;
351;35;9;
352;34;10;
353;34;9;
354;33;10;
355;33;9;
356;33;7;
357;32;7;
358;32;6;
359;32;5;
360;32;5;
361;32;5;
362;32;4;
363;31;4;
364;30;5;
365;29;6;
366;28;6;
367;27;6;
368;27;6;
369;25;8;
370;25;8;
371;24;8;
372;23;9;
373;23;9;
374;23;9;
375;23;9;
376;22;9;
377;21;10;
378;21;9;
379;21;7;
380;21;7;
381;19;8;
382;19;6;
383;19;6;
384;18;6;
385;18;5;
386;18;5;
387;17;6;
388;16;7;
389;15;8;
390;15;6;
391;14;7;
392;14;7;
393;13;8;
394;13;6;
395;12;7;
396;12;7;
397;12;7;
398;12;6;
399;12;6;
400;12;5;
401;12;4;
402;12;4;
403;12;3;
404;12;3;
405;12;2;
406;12;1;
407;11;2;
408;11;1;
409;11;1;
410;10;2;
411;10;2;
412;10;2;
413;10;2;
414;10;2;
415;10;2;
416;10;2;
417;10;2;
418;10;2;
419;9;3;
420;9;3;
421;9;2;
422;9;2;
423;9;1;
424;9;1;
425;9;1;
426;9;1;
427;8;2;
428;8;2;
429;8;2;
430;8;2;
431;8;2;
432;8;1;
433;8;1;
434;8;1;
435;8;1;
436;8;1;
437;8;1;
438;8;1;
439;8;1;
440;8;1;
441;8;0;
442;8;0;
443;8;0;
444;8;0;
445;8;0;
446;8;0;
447;8;0;
448;8;0;
449;8;0;
450;8;0;
451;8;0;
452;7;1;
453;6;2;
454;6;2;
455;6;2;
456;5;3;
457;4;4;
458;4;4;
459;4;4;
460;4;4;
461;4;4;
