cicle; susceptible, infected data/(x100 y20 id15 hd0.1 ip0.5 ss0.9)
1;198;2;
2;198;2;
3;198;2;
4;198;2;
5;198;2;
6;198;2;
7;198;2;
8;198;2;
9;198;2;
10;198;2;
11;198;2;
12;198;2;
13;198;2;
14;198;0;
15;198;0;
16;198;0;
17;198;0;
18;198;0;
19;198;0;
20;198;0;
21;198;0;
22;198;0;
23;196;2;
24;196;2;
25;196;2;
26;196;2;
27;196;2;
28;196;2;
29;196;2;
30;196;2;
31;196;2;
32;196;2;
33;196;2;
34;196;2;
35;196;2;
36;196;2;
37;196;0;
38;196;0;
39;196;0;
40;196;0;
41;196;0;
42;196;0;
43;196;0;
44;196;0;
45;196;0;
46;196;0;
47;196;0;
48;196;0;
49;196;0;
50;196;0;
51;196;0;
52;196;0;
53;196;0;
54;196;0;
55;196;0;
56;196;0;
57;196;0;
58;196;0;
59;196;0;
60;196;0;
61;196;0;
62;196;0;
63;195;1;
64;194;2;
65;194;2;
66;193;3;
67;193;3;
68;193;3;
69;191;5;
70;191;5;
71;191;5;
72;191;5;
73;191;5;
74;190;6;
75;189;7;
76;189;7;
77;189;6;
78;189;5;
79;189;5;
80;188;5;
81;188;5;
82;188;4;
83;188;3;
84;187;4;
85;187;4;
86;187;4;
87;187;4;
88;187;2;
89;187;2;
90;187;2;
91;186;3;
92;186;3;
93;186;3;
94;185;3;
95;184;4;
96;184;4;
97;183;5;
98;182;5;
99;181;6;
100;177;10;
101;175;12;
102;175;12;
103;175;12;
104;175;11;
105;174;12;
106;172;14;
107;169;16;
108;168;16;
109;166;18;
110;165;18;
111;164;18;
112;163;19;
113;161;19;
114;161;16;
115;160;15;
116;155;20;
117;153;22;
118;153;21;
119;150;24;
120;150;21;
121;146;22;
122;143;23;
123;142;23;
124;140;25;
125;138;25;
126;138;23;
127;134;27;
128;132;28;
129;130;29;
130;130;24;
131;125;28;
132;124;27;
133;122;28;
134;119;31;
135;118;27;
136;117;26;
137;117;25;
138;116;23;
139;112;26;
140;112;23;
141;110;23;
142;108;24;
143;107;23;
144;106;21;
145;104;21;
146;101;21;
147;99;22;
148;96;22;
149;96;22;
150;95;22;
151;92;24;
152;92;24;
153;90;22;
154;89;21;
155;86;24;
156;85;22;
157;84;22;
158;80;26;
159;75;26;
160;72;27;
161;70;28;
162;69;27;
163;68;28;
164;66;27;
165;66;26;
166;64;27;
167;63;27;
168;61;26;
169;59;26;
170;56;29;
171;56;25;
172;56;20;
173;54;19;
174;53;19;
175;53;16;
176;51;18;
177;51;16;
178;50;16;
179;50;15;
180;49;14;
181;48;15;
182;48;12;
183;48;10;
184;47;9;
185;47;9;
186;44;11;
187;41;12;
188;40;13;
189;36;16;
190;34;17;
191;33;18;
192;30;20;
193;29;20;
194;26;22;
195;26;22;
196;26;22;
197;25;22;
198;25;22;
199;25;21;
200;25;18;
201;25;16;
202;25;13;
203;24;11;
204;21;13;
205;21;9;
206;21;8;
207;21;8;
208;21;5;
209;19;7;
210;19;7;
211;19;6;
212;19;6;
213;18;7;
214;18;7;
215;18;7;
216;17;7;
217;17;7;
218;17;4;
219;17;4;
220;17;4;
221;17;4;
222;14;7;
223;14;5;
224;13;6;
225;13;6;
226;13;5;
227;11;7;
228;11;7;
229;11;6;
230;11;6;
231;11;6;
232;10;7;
233;10;7;
234;10;7;
235;8;6;
236;8;6;
237;8;6;
238;7;6;
239;6;7;
240;5;8;
241;5;6;
242;4;7;
243;4;7;
244;4;7;
245;4;6;
246;4;6;
247;4;6;
248;4;4;
249;4;4;
250;4;4;
251;4;4;
252;4;3;
253;4;2;
254;4;1;
255;3;1;
256;3;1;
257;3;1;
258;3;1;
259;3;1;
260;3;1;
261;3;1;
262;3;1;
263;3;1;
264;3;1;
265;3;1;
266;3;1;
267;3;1;
268;3;0;
269;3;0;
270;3;0;
271;3;0;
272;3;0;
273;3;0;
274;3;0;
275;3;0;
276;3;0;
277;3;0;
278;3;0;
279;3;0;
280;3;0;
281;3;0;
282;3;0;
283;3;0;
284;3;0;
285;3;0;
286;3;0;
287;3;0;
288;3;0;
289;3;0;
290;3;0;
291;3;0;
292;3;0;
293;3;0;
294;2;1;
295;2;1;
296;2;1;
297;2;1;
298;2;1;
299;2;1;
300;2;1;
301;2;1;
302;2;1;
303;2;1;
304;2;1;
305;2;1;
306;2;1;
307;2;0;
308;2;0;
309;2;0;
310;2;0;
311;2;0;
312;2;0;
313;2;0;
314;2;0;
315;2;0;
316;2;0;
317;2;0;
318;2;0;
319;2;0;
320;2;0;
321;2;0;
322;2;0;
323;2;0;
324;2;0;
325;2;0;
326;2;0;
327;1;1;
328;1;1;
329;1;1;
330;1;1;
331;1;1;
332;1;1;
333;0;2;
334;0;2;
335;0;2;
336;0;2;
337;0;2;
338;0;2;
339;0;2;
340;0;1;
341;0;1;
342;0;1;
343;0;1;
344;0;1;
345;0;1;
346;0;0;
{
  "graph": true,
  "plot": true,
  "fileName": "data/(x100 y20 id15 hd0.1 ip0.5 ss0.9).csv",
  "dirName": "data",
  "dimX": 100,
  "dimY": 20,
  "population": 200,
  "humanDensity": 0.1,
  "infectProb": 0.5,
  "infectDuration": 15,
  "socialSeparation": 0.9,
  "maxInfected": 31,
  "cicles": 346
}
