cicle; susceptible, infected data/(x150 y20 id15 hd0.1 ip0.5 ss0.9)
1;299;1;
2;299;1;
3;298;2;
4;298;2;
5;297;3;
6;297;3;
7;297;3;
8;297;3;
9;297;3;
10;297;3;
11;297;3;
12;297;3;
13;297;3;
14;297;2;
15;297;2;
16;297;2;
17;297;1;
18;297;1;
19;297;0;
20;297;0;
21;297;0;
22;297;0;
23;297;0;
24;297;0;
25;297;0;
26;297;0;
27;297;0;
28;297;0;
29;296;1;
30;296;1;
31;296;1;
32;295;2;
33;295;2;
34;295;2;
35;295;2;
36;295;2;
37;293;4;
38;293;4;
39;293;4;
40;293;4;
41;293;4;
42;292;4;
43;292;4;
44;291;5;
45;291;4;
46;291;4;
47;291;4;
48;291;4;
49;291;4;
50;291;2;
51;291;2;
52;290;3;
53;290;3;
54;288;5;
55;288;5;
56;288;4;
57;287;5;
58;287;4;
59;286;5;
60;286;5;
61;284;7;
62;284;7;
63;284;7;
64;284;7;
65;284;6;
66;284;6;
67;283;7;
68;283;5;
69;282;6;
70;282;6;
71;280;7;
72;280;6;
73;279;7;
74;278;6;
75;278;6;
76;277;7;
77;277;7;
78;274;10;
79;274;10;
80;273;11;
81;272;11;
82;271;11;
83;269;13;
84;269;12;
85;269;11;
86;269;10;
87;265;14;
88;265;13;
89;265;13;
90;264;13;
91;264;10;
92;262;12;
93;258;16;
94;258;14;
95;258;14;
96;254;16;
97;252;17;
98;251;18;
99;249;20;
100;247;20;
101;245;20;
102;245;20;
103;245;20;
104;243;21;
105;242;22;
106;240;21;
107;238;20;
108;236;22;
109;233;24;
110;232;22;
111;231;20;
112;227;24;
113;225;23;
114;222;25;
115;221;24;
116;219;26;
117;219;25;
118;218;24;
119;214;28;
120;212;26;
121;210;27;
122;208;25;
123;206;26;
124;205;27;
125;203;25;
126;196;31;
127;195;29;
128;190;32;
129;185;36;
130;185;34;
131;183;36;
132;180;38;
133;178;35;
134;174;38;
135;171;38;
136;169;39;
137;160;46;
138;159;46;
139;158;41;
140;153;42;
141;148;46;
142;145;42;
143;144;41;
144;140;45;
145;139;44;
146;138;41;
147;133;44;
148;128;43;
149;126;43;
150;122;41;
151;118;42;
152;116;42;
153;113;42;
154;110;41;
155;109;38;
156;102;43;
157;99;44;
158;96;43;
159;92;47;
160;88;49;
161;84;44;
162;82;46;
163;81;43;
164;78;44;
165;75;42;
166;74;40;
167;74;39;
168;72;38;
169;70;34;
170;69;30;
171;67;30;
172;65;30;
173;62;28;
174;59;28;
175;58;24;
176;54;28;
177;51;28;
178;49;28;
179;49;26;
180;49;25;
181;46;26;
182;46;25;
183;45;24;
184;44;25;
185;42;23;
186;39;24;
187;38;22;
188;37;22;
189;33;22;
190;32;21;
191;31;19;
192;30;19;
193;30;19;
194;30;18;
195;30;16;
196;29;16;
197;27;17;
198;26;16;
199;26;16;
200;26;12;
201;26;12;
202;25;9;
203;25;7;
204;24;7;
205;23;8;
206;21;9;
207;21;9;
208;20;10;
209;20;10;
210;20;8;
211;19;7;
212;18;8;
213;17;9;
214;16;10;
215;15;11;
216;14;11;
217;14;10;
218;14;10;
219;14;8;
220;14;7;
221;13;7;
222;13;7;
223;12;8;
224;12;7;
225;12;6;
226;11;7;
227;11;6;
228;11;4;
229;11;4;
230;11;3;
231;11;3;
232;9;5;
233;9;5;
234;9;5;
235;9;4;
236;9;3;
237;9;3;
238;9;3;
239;9;3;
240;9;2;
241;9;2;
242;9;2;
243;9;2;
244;9;2;
245;9;1;
246;9;0;
247;9;0;
248;9;0;
249;9;0;
250;9;0;
251;9;0;
252;9;0;
253;8;1;
254;7;2;
255;6;3;
256;5;4;
257;5;4;
258;5;4;
259;5;4;
260;5;4;
261;5;4;
262;4;5;
263;4;5;
264;4;5;
265;4;5;
266;4;5;
267;4;3;
268;3;3;
269;2;4;
270;2;3;
271;2;3;
272;2;3;
273;2;3;
274;2;3;
275;2;3;
276;2;2;
277;2;2;
278;2;2;
279;2;2;
280;2;2;
281;2;1;
282;2;0;
283;2;0;
284;2;0;
285;2;0;
286;2;0;
287;2;0;
288;2;0;
289;2;0;
290;2;0;
291;2;0;
292;2;0;
293;2;0;
294;2;0;
295;2;0;
296;2;0;
297;2;0;
298;1;1;
299;1;1;
300;1;1;
301;1;1;
302;1;1;
303;1;1;
304;1;1;
305;1;1;
306;1;1;
307;1;1;
308;1;1;
309;1;1;
310;1;1;
311;1;0;
312;1;0;
313;1;0;
314;1;0;
315;1;0;
316;1;0;
317;0;1;
318;0;1;
319;0;1;
320;0;1;
321;0;1;
322;0;1;
323;0;1;
324;0;1;
325;0;1;
326;0;1;
327;0;1;
328;0;1;
329;0;1;
330;0;1;
331;0;0;
{
  "graph": true,
  "plot": true,
  "fileName": "data/(x150 y20 id15 hd0.1 ip0.5 ss0.9).csv",
  "dirName": "data",
  "dimX": 150,
  "dimY": 20,
  "population": 300,
  "humanDensity": 0.1,
  "infectProb": 0.5,
  "infectDuration": 15,
  "socialSeparation": 0.9,
  "maxInfected": 49,
  "cicles": 331
}
